timestamp,camera_id,total_vehicles,occupancy_rate,flow_rate_per_min,avg_speed,avg_density,congestion_level,hour,day_of_week
1764895192.018544,CAM_SYNTH,8,0.08,8.0,56.0,1.6,Normal,0,4
1764895252.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,0,4
1764895312.018544,CAM_SYNTH,25,0.25,25.0,47.5,5.0,Normal,0,4
1764895372.018544,CAM_SYNTH,6,0.06,6.0,57.0,1.2,Normal,0,4
1764895432.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,0,4
1764895492.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,0,4
1764895552.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,0,4
1764895612.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,0,4
1764895672.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,0,4
1764895732.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,0,4
1764895792.018544,CAM_SYNTH,1,0.01,1.0,59.5,0.2,Normal,0,4
1764895852.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,0,4
1764895912.018544,CAM_SYNTH,4,0.04,4.0,58.0,0.8,Normal,0,4
1764895972.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,0,4
1764896032.018544,CAM_SYNTH,25,0.25,25.0,47.5,5.0,Normal,0,4
1764896092.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,0,4
1764896152.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,0,4
1764896212.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,0,4
1764896272.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,0,4
1764896332.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,0,4
1764896392.018544,CAM_SYNTH,3,0.03,3.0,58.5,0.6,Normal,0,4
1764896452.018544,CAM_SYNTH,8,0.08,8.0,56.0,1.6,Normal,1,4
1764896512.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,1,4
1764896572.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,1,4
1764896632.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,1,4
1764896692.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,1,4
1764896752.018544,CAM_SYNTH,1,0.01,1.0,59.5,0.2,Normal,1,4
1764896812.018544,CAM_SYNTH,3,0.03,3.0,58.5,0.6,Normal,1,4
1764896872.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,1,4
1764896932.018544,CAM_SYNTH,35,0.35,35.0,42.5,7.0,Normal,1,4
1764896992.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,1,4
1764897052.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,1,4
1764897112.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,1,4
1764897172.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,1,4
1764897232.018544,CAM_SYNTH,25,0.25,25.0,47.5,5.0,Normal,1,4
1764897292.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,1,4
1764897352.018544,CAM_SYNTH,4,0.04,4.0,58.0,0.8,Normal,1,4
1764897412.018544,CAM_SYNTH,4,0.04,4.0,58.0,0.8,Normal,1,4
1764897472.018544,CAM_SYNTH,1,0.01,1.0,59.5,0.2,Normal,1,4
1764897532.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,1,4
1764897592.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,1,4
1764897652.018544,CAM_SYNTH,5,0.05,5.0,57.5,1.0,Normal,1,4
1764897712.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,1,4
1764897772.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,1,4
1764897832.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,1,4
1764897892.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,1,4
1764897952.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,1,4
1764898012.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,1,4
1764898072.018544,CAM_SYNTH,6,0.06,6.0,57.0,1.2,Normal,1,4
1764898132.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,1,4
1764898192.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,1,4
1764898252.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,1,4
1764898312.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,1,4
1764898372.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,1,4
1764898432.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,1,4
1764898492.018544,CAM_SYNTH,1,0.01,1.0,59.5,0.2,Normal,1,4
1764898552.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,1,4
1764898612.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,1,4
1764898672.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,1,4
1764898732.018544,CAM_SYNTH,26,0.26,26.0,47.0,5.2,Normal,1,4
1764898792.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,1,4
1764898852.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,1,4
1764898912.018544,CAM_SYNTH,4,0.04,4.0,58.0,0.8,Normal,1,4
1764898972.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,1,4
1764899032.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,1,4
1764899092.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,1,4
1764899152.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,1,4
1764899212.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,1,4
1764899272.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,1,4
1764899332.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,1,4
1764899392.018544,CAM_SYNTH,4,0.04,4.0,58.0,0.8,Normal,1,4
1764899452.018544,CAM_SYNTH,6,0.06,6.0,57.0,1.2,Normal,1,4
1764899512.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,1,4
1764899572.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,1,4
1764899632.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,1,4
1764899692.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,1,4
1764899752.018544,CAM_SYNTH,3,0.03,3.0,58.5,0.6,Normal,1,4
1764899812.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,1,4
1764899872.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,1,4
1764899932.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,1,4
1764899992.018544,CAM_SYNTH,3,0.03,3.0,58.5,0.6,Normal,1,4
1764900052.018544,CAM_SYNTH,2,0.02,2.0,59.0,0.4,Normal,2,4
1764900112.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,2,4
1764900172.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,2,4
1764900232.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,2,4
1764900292.018544,CAM_SYNTH,1,0.01,1.0,59.5,0.2,Normal,2,4
1764900352.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,2,4
1764900412.018544,CAM_SYNTH,8,0.08,8.0,56.0,1.6,Normal,2,4
1764900472.018544,CAM_SYNTH,9,0.09,9.0,55.5,1.8,Normal,2,4
1764900532.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,2,4
1764900592.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,2,4
1764900652.018544,CAM_SYNTH,1,0.01,1.0,59.5,0.2,Normal,2,4
1764900712.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,2,4
1764900772.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,2,4
1764900832.018544,CAM_SYNTH,25,0.25,25.0,47.5,5.0,Normal,2,4
1764900892.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,2,4
1764900952.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,2,4
1764901012.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,2,4
1764901072.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,2,4
1764901132.018544,CAM_SYNTH,8,0.08,8.0,56.0,1.6,Normal,2,4
1764901192.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,2,4
1764901252.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,2,4
1764901312.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,2,4
1764901372.018544,CAM_SYNTH,26,0.26,26.0,47.0,5.2,Normal,2,4
1764901432.018544,CAM_SYNTH,15,0.15,15.0,52.5,3.0,Normal,2,4
1764901492.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,2,4
1764901552.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,2,4
1764901612.018544,CAM_SYNTH,8,0.08,8.0,56.0,1.6,Normal,2,4
1764901672.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,2,4
1764901732.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,2,4
1764901792.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,2,4
1764901852.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,2,4
1764901912.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,2,4
1764901972.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,2,4
1764902032.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,2,4
1764902092.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,2,4
1764902152.018544,CAM_SYNTH,9,0.09,9.0,55.5,1.8,Normal,2,4
1764902212.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,2,4
1764902272.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,2,4
1764902332.018544,CAM_SYNTH,9,0.09,9.0,55.5,1.8,Normal,2,4
1764902392.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,2,4
1764902452.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,2,4
1764902512.018544,CAM_SYNTH,6,0.06,6.0,57.0,1.2,Normal,2,4
1764902572.018544,CAM_SYNTH,8,0.08,8.0,56.0,1.6,Normal,2,4
1764902632.018544,CAM_SYNTH,5,0.05,5.0,57.5,1.0,Normal,2,4
1764902692.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,2,4
1764902752.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,2,4
1764902812.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,2,4
1764902872.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,2,4
1764902932.018544,CAM_SYNTH,9,0.09,9.0,55.5,1.8,Normal,2,4
1764902992.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,2,4
1764903052.018544,CAM_SYNTH,2,0.02,2.0,59.0,0.4,Normal,2,4
1764903112.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,2,4
1764903172.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,2,4
1764903232.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,2,4
1764903292.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,2,4
1764903352.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,2,4
1764903412.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,2,4
1764903472.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,2,4
1764903532.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,2,4
1764903592.018544,CAM_SYNTH,8,0.08,8.0,56.0,1.6,Normal,2,4
1764903652.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,3,4
1764903712.018544,CAM_SYNTH,26,0.26,26.0,47.0,5.2,Normal,3,4
1764903772.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,3,4
1764903832.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,3,4
1764903892.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,3,4
1764903952.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,3,4
1764904012.018544,CAM_SYNTH,6,0.06,6.0,57.0,1.2,Normal,3,4
1764904072.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,3,4
1764904132.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,3,4
1764904192.018544,CAM_SYNTH,6,0.06,6.0,57.0,1.2,Normal,3,4
1764904252.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,3,4
1764904312.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,3,4
1764904372.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,3,4
1764904432.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,3,4
1764904492.018544,CAM_SYNTH,2,0.02,2.0,59.0,0.4,Normal,3,4
1764904552.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,3,4
1764904612.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,3,4
1764904672.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,3,4
1764904732.018544,CAM_SYNTH,2,0.02,2.0,59.0,0.4,Normal,3,4
1764904792.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,3,4
1764904852.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,3,4
1764904912.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,3,4
1764904972.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,3,4
1764905032.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,3,4
1764905092.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,3,4
1764905152.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,3,4
1764905212.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,3,4
1764905272.018544,CAM_SYNTH,9,0.09,9.0,55.5,1.8,Normal,3,4
1764905332.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,3,4
1764905392.018544,CAM_SYNTH,5,0.05,5.0,57.5,1.0,Normal,3,4
1764905452.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,3,4
1764905512.018544,CAM_SYNTH,9,0.09,9.0,55.5,1.8,Normal,3,4
1764905572.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,3,4
1764905632.018544,CAM_SYNTH,15,0.15,15.0,52.5,3.0,Normal,3,4
1764905692.018544,CAM_SYNTH,4,0.04,4.0,58.0,0.8,Normal,3,4
1764905752.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,3,4
1764905812.018544,CAM_SYNTH,26,0.26,26.0,47.0,5.2,Normal,3,4
1764905872.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,3,4
1764905932.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,3,4
1764905992.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,3,4
1764906052.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,3,4
1764906112.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,3,4
1764906172.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,3,4
1764906232.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,3,4
1764906292.018544,CAM_SYNTH,3,0.03,3.0,58.5,0.6,Normal,3,4
1764906352.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,3,4
1764906412.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,3,4
1764906472.018544,CAM_SYNTH,8,0.08,8.0,56.0,1.6,Normal,3,4
1764906532.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,3,4
1764906592.018544,CAM_SYNTH,9,0.09,9.0,55.5,1.8,Normal,3,4
1764906652.018544,CAM_SYNTH,4,0.04,4.0,58.0,0.8,Normal,3,4
1764906712.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,3,4
1764906772.018544,CAM_SYNTH,5,0.05,5.0,57.5,1.0,Normal,3,4
1764906832.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,3,4
1764906892.018544,CAM_SYNTH,2,0.02,2.0,59.0,0.4,Normal,3,4
1764906952.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,3,4
1764907012.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,3,4
1764907072.018544,CAM_SYNTH,8,0.08,8.0,56.0,1.6,Normal,3,4
1764907132.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,3,4
1764907192.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,3,4
1764907252.018544,CAM_SYNTH,9,0.09,9.0,55.5,1.8,Normal,4,4
1764907312.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,4,4
1764907372.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,4,4
1764907432.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,4,4
1764907492.018544,CAM_SYNTH,15,0.15,15.0,52.5,3.0,Normal,4,4
1764907552.018544,CAM_SYNTH,32,0.32,32.0,44.0,6.4,Normal,4,4
1764907612.018544,CAM_SYNTH,6,0.06,6.0,57.0,1.2,Normal,4,4
1764907672.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,4,4
1764907732.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,4,4
1764907792.018544,CAM_SYNTH,3,0.03,3.0,58.5,0.6,Normal,4,4
1764907852.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,4,4
1764907912.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,4,4
1764907972.018544,CAM_SYNTH,2,0.02,2.0,59.0,0.4,Normal,4,4
1764908032.018544,CAM_SYNTH,2,0.02,2.0,59.0,0.4,Normal,4,4
1764908092.018544,CAM_SYNTH,28,0.28,28.0,46.0,5.6,Normal,4,4
1764908152.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,4,4
1764908212.018544,CAM_SYNTH,1,0.01,1.0,59.5,0.2,Normal,4,4
1764908272.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,4,4
1764908332.018544,CAM_SYNTH,9,0.09,9.0,55.5,1.8,Normal,4,4
1764908392.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,4,4
1764908452.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,4,4
1764908512.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,4,4
1764908572.018544,CAM_SYNTH,8,0.08,8.0,56.0,1.6,Normal,4,4
1764908632.018544,CAM_SYNTH,4,0.04,4.0,58.0,0.8,Normal,4,4
1764908692.018544,CAM_SYNTH,11,0.11,11.0,54.5,2.2,Normal,4,4
1764908752.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,4,4
1764908812.018544,CAM_SYNTH,3,0.03,3.0,58.5,0.6,Normal,4,4
1764908872.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,4,4
1764908932.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,4,4
1764908992.018544,CAM_SYNTH,33,0.33,33.0,43.5,6.6,Normal,4,4
1764909052.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,4,4
1764909112.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,4,4
1764909172.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,4,4
1764909232.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,4,4
1764909292.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,4,4
1764909352.018544,CAM_SYNTH,34,0.34,34.0,43.0,6.8,Normal,4,4
1764909412.018544,CAM_SYNTH,3,0.03,3.0,58.5,0.6,Normal,4,4
1764909472.018544,CAM_SYNTH,39,0.39,39.0,40.5,7.8,Normal,4,4
1764909532.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,4,4
1764909592.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,4,4
1764909652.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,4,4
1764909712.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,4,4
1764909772.018544,CAM_SYNTH,5,0.05,5.0,57.5,1.0,Normal,4,4
1764909832.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,4,4
1764909892.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,4,4
1764909952.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,4,4
1764910012.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,4,4
1764910072.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,4,4
1764910132.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,4,4
1764910192.018544,CAM_SYNTH,3,0.03,3.0,58.5,0.6,Normal,4,4
1764910252.018544,CAM_SYNTH,4,0.04,4.0,58.0,0.8,Normal,4,4
1764910312.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,4,4
1764910372.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,4,4
1764910432.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,4,4
1764910492.018544,CAM_SYNTH,5,0.05,5.0,57.5,1.0,Normal,4,4
1764910552.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,4,4
1764910612.018544,CAM_SYNTH,8,0.08,8.0,56.0,1.6,Normal,4,4
1764910672.018544,CAM_SYNTH,22,0.22,22.0,49.0,4.4,Normal,4,4
1764910732.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,4,4
1764910792.018544,CAM_SYNTH,9,0.09,9.0,55.5,1.8,Normal,4,4
1764910852.018544,CAM_SYNTH,4,0.04,4.0,58.0,0.8,Normal,5,4
1764910912.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,5,4
1764910972.018544,CAM_SYNTH,1,0.01,1.0,59.5,0.2,Normal,5,4
1764911032.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,5,4
1764911092.018544,CAM_SYNTH,16,0.16,16.0,52.0,3.2,Normal,5,4
1764911152.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,5,4
1764911212.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,5,4
1764911272.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,5,4
1764911332.018544,CAM_SYNTH,27,0.27,27.0,46.5,5.4,Normal,5,4
1764911392.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,5,4
1764911452.018544,CAM_SYNTH,8,0.08,8.0,56.0,1.6,Normal,5,4
1764911512.018544,CAM_SYNTH,5,0.05,5.0,57.5,1.0,Normal,5,4
1764911572.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,5,4
1764911632.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,5,4
1764911692.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,5,4
1764911752.018544,CAM_SYNTH,23,0.23,23.0,48.5,4.6,Normal,5,4
1764911812.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,5,4
1764911872.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,5,4
1764911932.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,5,4
1764911992.018544,CAM_SYNTH,20,0.2,20.0,50.0,4.0,Normal,5,4
1764912052.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,5,4
1764912112.018544,CAM_SYNTH,14,0.14,14.0,53.0,2.8,Normal,5,4
1764912172.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,5,4
1764912232.018544,CAM_SYNTH,1,0.01,1.0,59.5,0.2,Normal,5,4
1764912292.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,5,4
1764912352.018544,CAM_SYNTH,17,0.17,17.0,51.5,3.4,Normal,5,4
1764912412.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,5,4
1764912472.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,5,4
1764912532.018544,CAM_SYNTH,6,0.06,6.0,57.0,1.2,Normal,5,4
1764912592.018544,CAM_SYNTH,2,0.02,2.0,59.0,0.4,Normal,5,4
1764912652.018544,CAM_SYNTH,2,0.02,2.0,59.0,0.4,Normal,5,4
1764912712.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,5,4
1764912772.018544,CAM_SYNTH,2,0.02,2.0,59.0,0.4,Normal,5,4
1764912832.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,5,4
1764912892.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,5,4
1764912952.018544,CAM_SYNTH,15,0.15,15.0,52.5,3.0,Normal,5,4
1764913012.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,5,4
1764913072.018544,CAM_SYNTH,4,0.04,4.0,58.0,0.8,Normal,5,4
1764913132.018544,CAM_SYNTH,4,0.04,4.0,58.0,0.8,Normal,5,4
1764913192.018544,CAM_SYNTH,2,0.02,2.0,59.0,0.4,Normal,5,4
1764913252.018544,CAM_SYNTH,13,0.13,13.0,53.5,2.6,Normal,5,4
1764913312.018544,CAM_SYNTH,5,0.05,5.0,57.5,1.0,Normal,5,4
1764913372.018544,CAM_SYNTH,21,0.21,21.0,49.5,4.2,Normal,5,4
1764913432.018544,CAM_SYNTH,1,0.01,1.0,59.5,0.2,Normal,5,4
1764913492.018544,CAM_SYNTH,12,0.12,12.0,54.0,2.4,Normal,5,4
1764913552.018544,CAM_SYNTH,24,0.24,24.0,48.0,4.8,Normal,5,4
1764913612.018544,CAM_SYNTH,18,0.18,18.0,51.0,3.6,Normal,5,4
1764913672.018544,CAM_SYNTH,5,0.05,5.0,57.5,1.0,Normal,5,4
1764913732.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,5,4
1764913792.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,5,4
1764913852.018544,CAM_SYNTH,19,0.19,19.0,50.5,3.8,Normal,5,4
1764913912.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,5,4
1764913972.018544,CAM_SYNTH,7,0.07,7.0,56.5,1.4,Normal,5,4
1764914032.018544,CAM_SYNTH,10,0.1,10.0,55.0,2.0,Normal,5,4
1764914092.018544,CAM_SYNTH,0,0.0,0.0,60.0,0.0,Normal,5,4
